sampleID	ai1	lst1	hrd-loh	HRD
TCGA-06-0216-01	3	2	3	8
TCGA-06-0219-01	2	8	5	15
TCGA-06-0221-01	7	8	3	18
TCGA-06-0221-02	10	9	5	24
TCGA-06-0237-01	0	2	3	5
TCGA-06-0238-01	1	3	1	5
TCGA-06-0241-01	4	5	1	10
TCGA-06-0394-01	2	1	1	4
TCGA-06-0397-01	2	3	2	7
TCGA-06-0402-01	5	6	7	18
TCGA-06-0409-01	8	6	0	14
TCGA-06-0410-01	6	2	5	13
TCGA-06-0412-01	2	1	2	5
TCGA-06-0413-01	1	3	2	6
TCGA-06-0414-01	0	0	0	0
TCGA-06-0644-01	1	2	1	4
TCGA-06-0645-01	1	3	3	7
TCGA-06-0646-01	0	1	1	2
TCGA-06-0648-01	2	1	1	4
TCGA-06-0649-01	1	4	3	8
TCGA-06-0650-01	0	0	0	0
TCGA-06-0686-01	0	4	0	4
TCGA-06-0743-01	1	3	0	4
TCGA-06-0744-01	5	3	3	11
TCGA-06-0745-01	5	10	6	21
TCGA-06-0747-01	3	4	5	12
TCGA-06-0749-01	2	3	4	9
TCGA-06-0750-01	2	1	4	7
TCGA-06-0875-01	2	2	2	6
TCGA-06-0876-01	3	3	2	8
TCGA-06-0877-01	0	0	0	0
TCGA-06-0878-01	3	2	3	8
TCGA-06-0879-01	4	1	1	6
TCGA-06-0882-01	2	3	2	7
TCGA-06-0939-01	0	1	1	2
TCGA-06-1084-01	5	5	5	15
TCGA-06-1086-01	2	0	1	3
TCGA-06-1087-01	7	8	7	22
TCGA-06-1800-01	1	2	4	7
TCGA-06-1801-01	1	5	4	10
TCGA-06-1802-01	2	3	5	10
TCGA-06-1804-01	0	3	1	4
TCGA-06-1805-01	2	1	3	6
TCGA-06-1806-01	0	1	1	2
TCGA-06-2557-01	3	4	2	9
TCGA-06-2558-01	4	6	5	15
TCGA-06-2559-01	2	2	2	6
TCGA-06-2561-01	3	1	2	6
TCGA-06-2562-01	3	4	3	10
TCGA-06-2563-01	4	6	3	13
TCGA-06-2564-01	0	0	0	0
TCGA-06-2565-01	3	4	4	11
TCGA-06-2566-01	1	2	1	4
TCGA-06-2567-01	1	2	2	5
TCGA-06-2569-01	17	7	7	31
TCGA-06-2570-01	3	3	3	9
